Job Title,Company,Location,Salary,Skills,Experience,Posted Date
Frontend Developer,Tech Company 170,Da Nang,20-45 millions,"ReactJS, TypeScript",Senior,2024-02-24
DevOps Engineer,Tech Company 431,Ho Chi Minh,44-81 millions,"AWS, Docker, K8s",Lead,2024-11-10
DevOps Engineer,Tech Company 361,Ha Noi,10-18 millions,"Linux, Jenkins, Ansible",Fresher,2024-12-12
Fullstack Developer,Tech Company 210,Ho Chi Minh,15-28 millions,"React, Node.js, Mongo",Junior,2025-09-25
Tester/QA,Tech Company 340,Ha Noi,17-32 millions,"Java, Appium",Junior,2024-04-26
Frontend Developer,Tech Company 245,Da Nang,34-64 millions,"ReactJS, TypeScript",Lead,2025-01-23
DevOps Engineer,Tech Company 497,,16-28 millions,"Azure, CI/CD, Terraform",Junior,2024-01-21
DevOps Engineer,Tech Company 91,Ha Noi,18-31 millions,"Azure, CI/CD, Terraform",Junior,2024-03-11
Mobile Developer,Tech Company 101,Ho Chi Minh,7-21 millions,React Native,Fresher,2025-11-15
Frontend Developer,Tech Company 319,Ho Chi Minh,66-113 millions,"Angular, RxJS",Manager,2024-01-17
Fullstack Developer,Tech Company 267,Ho Chi Minh,45-77 millions,"Java, Angular, SQL",Lead,2024-10-13
DevOps Engineer,Tech Company 135,Ho Chi Minh,42-78 millions,"AWS, Docker, K8s",Lead,2024-11-09
Backend Developer,Tech Company 338,Ho Chi Minh,17-31 millions,"Go, Microservices",Junior,2025-04-14
Fullstack Developer,Tech Company 195,Ha Noi,,"Python, VueJS, Docker",Fresher,2024-11-05
Mobile Developer,Tech Company 172,Ha Noi,17-28 millions,"Flutter, Dart",Junior,2025-01-19
Mobile Developer,Tech Company 369,Ha Noi,17-28 millions,"Kotlin, Android",Junior,2024-12-20
AI/ML Engineer,Tech Company 44,Ho Chi Minh,14-29 millions,"Python, NLP, HuggingFace",Junior,2025-11-18
Frontend Developer,Tech Company 125,Da Nang,23-49 millions,"ReactJS, TypeScript",Senior,2024-04-19
Fullstack Developer,Tech Company 5,Ho Chi Minh,10-20 millions,"Python, VueJS, Docker",Fresher,2024-03-18
DevOps Engineer,Tech Company 324,Ha Noi,25-57 millions,"Linux, Jenkins, Ansible",Senior,2025-04-16
Frontend Developer,Tech Company 96,Ha Noi,42-77 millions,"ReactJS, TypeScript",Lead,2024-03-24
Backend Developer,Tech Company 368,Remote,9-16 millions,"Node.js, Express",Fresher,2024-02-21
Data Scientist,Tech Company 310,Ho Chi Minh,10-20 millions,"SQL, Tableau, Python",Fresher,2025-05-22
Backend Developer,Tech Company 499,Ha Noi,26-55 millions,"Node.js, Express",Senior,2024-06-29
Data Scientist,Tech Company 96,Ho Chi Minh,14-31 millions,"Python, PyTorch, AWS",Junior,2024-07-11
Data Scientist,Tech Company 308,Ha Noi,27-59 millions,"Python, Pandas, Scikit-learn",Senior,2024-10-30
Data Scientist,Tech Company 272,Ha Noi,15-29 millions,"SQL, Tableau, Python",Junior,2024-09-03
AI/ML Engineer,Tech Company 253,Da Nang,8-13 millions,"Python, NLP, HuggingFace",Fresher,2024-03-05
Mobile Developer,Tech Company 7,Ha Noi,17-31 millions,"Flutter, Dart",Junior,2025-04-01
DevOps Engineer,Tech Company 349,Ha Noi,67-114 millions,"Linux, Jenkins, Ansible",Manager,2025-12-15
AI/ML Engineer,Tech Company 190,Remote,27-54 millions,"C++, CUDA, Computer Vision",Senior,2025-05-06
DevOps Engineer,Tech Company 88,Ha Noi,18-28 millions,"Linux, Jenkins, Ansible",Junior,2025-08-24
Tester/QA,Tech Company 238,Ho Chi Minh,8-20 millions,"Automation, Cypress",Fresher,2025-02-16
Fullstack Developer,Tech Company 448,Ha Noi,44-78 millions,"React, Node.js, Mongo",Lead,2024-01-26
Fullstack Developer,Tech Company 464,Ho Chi Minh,,"Java, Angular, SQL",Fresher,2025-11-08
Fullstack Developer,Tech Company 139,Ha Noi,14-29 millions,"React, Node.js, Mongo",Junior,2024-06-02
Mobile Developer,Tech Company 143,Ho Chi Minh,15-32 millions,React Native,Junior,2025-07-16
Tester/QA,Tech Company 497,Ha Noi,16-31 millions,"Automation, Cypress",Junior,2025-05-14
Frontend Developer,Tech Company 149,Ho Chi Minh,29-58 millions,"ReactJS, TypeScript",Senior,2025-09-14
Tester/QA,Tech Company 324,Ha Noi,8-16 millions,"Manual Testing, SQL",Fresher,2024-11-11
Mobile Developer,Tech Company 372,Ha Noi,16-30 millions,"Flutter, Dart",Junior,2024-12-15
Fullstack Developer,Tech Company 229,,16-29 millions,"Java, Angular, SQL",Junior,2024-01-19
DevOps Engineer,Tech Company 325,Ho Chi Minh,15-31 millions,"Linux, Jenkins, Ansible",Junior,2024-11-16
AI/ML Engineer,Tech Company 100,Remote,41-77 millions,"C++, CUDA, Computer Vision",Lead,2025-12-16
Data Scientist,Tech Company 251,,42-74 millions,"Python, PyTorch, AWS",Lead,2024-09-12
DevOps Engineer,Tech Company 320,Da Nang,24-46 millions,"Linux, Jenkins, Ansible",Senior,2024-05-31
Tester/QA,Tech Company 406,Ha Noi,14-29 millions,"Java, Appium",Junior,2024-07-16
DevOps Engineer,Tech Company 168,Ha Noi,27-56 millions,"AWS, Docker, K8s",Senior,2024-01-04
Fullstack Developer,Tech Company 310,Ha Noi,,"Java, Angular, SQL",Junior,2024-11-17
Data Scientist,Tech Company 377,Ho Chi Minh,44-78 millions,"Python, PyTorch, AWS",Lead,2024-03-03
AI/ML Engineer,Tech Company 153,Ha Noi,45-79 millions,"Python, TensorFlow, CV",Lead,2024-01-12
Backend Developer,Tech Company 189,Ho Chi Minh,17-31 millions,"Python, Django",Junior,2024-03-21
Fullstack Developer,Tech Company 228,Da Nang,14-25 millions,"Java, Angular, SQL",Junior,2025-08-31
AI/ML Engineer,Tech Company 146,Ho Chi Minh,26-58 millions,"Python, NLP, HuggingFace",Senior,2025-04-09
Backend Developer,Tech Company 189,Ho Chi Minh,14-29 millions,"Python, Django",Junior,2025-05-03
Mobile Developer,Tech Company 92,Ha Noi,9-19 millions,"Flutter, Dart",Fresher,2025-02-09
Backend Developer,Tech Company 453,Ha Noi,15-31 millions,"Go, Microservices",Junior,2024-02-10
Fullstack Developer,Tech Company 53,Ha Noi,25-55 millions,"Java, Angular, SQL",Senior,2024-06-04
Data Scientist,Tech Company 42,Da Nang,23-49 millions,"Python, Pandas, Scikit-learn",Senior,2024-12-12
Tester/QA,Tech Company 405,Ha Noi,16-30 millions,"Automation, Cypress",Junior,2025-10-19
Frontend Developer,Tech Company 117,Ho Chi Minh,16-28 millions,"VueJS, Nuxt",Junior,2024-09-24
Backend Developer,Tech Company 22,Ha Noi,17-30 millions,"Python, Django",Junior,2025-05-05
Fullstack Developer,Tech Company 344,Ha Noi,,"React, Node.js, Mongo",Fresher,2025-10-11
AI/ML Engineer,Tech Company 282,Ha Noi,14-31 millions,"Python, NLP, HuggingFace",Junior,2025-02-28
Backend Developer,Tech Company 360,Ho Chi Minh,7-18 millions,"Java, Spring Boot",Fresher,2024-12-23
Fullstack Developer,Tech Company 382,Da Nang,6-16 millions,"Java, Angular, SQL",Fresher,2025-10-04
DevOps Engineer,Tech Company 132,Ho Chi Minh,27-59 millions,"Linux, Jenkins, Ansible",Senior,2025-09-14
AI/ML Engineer,Tech Company 229,Ho Chi Minh,,"Python, NLP, HuggingFace",Junior,2024-01-30
Mobile Developer,Tech Company 381,Ha Noi,26-55 millions,React Native,Senior,2024-04-19
AI/ML Engineer,Tech Company 185,Ho Chi Minh,44-81 millions,"C++, CUDA, Computer Vision",Lead,2024-11-06
Data Scientist,Tech Company 262,Ha Noi,18-31 millions,"Python, PyTorch, AWS",Junior,2024-08-10
Fullstack Developer,Tech Company 369,Ho Chi Minh,7-21 millions,"Java, Angular, SQL",Fresher,2025-02-01
Fullstack Developer,Tech Company 439,Remote,15-29 millions,"Java, Angular, SQL",Junior,2025-11-14
Frontend Developer,Tech Company 485,Ho Chi Minh,45-80 millions,"ReactJS, TypeScript",Lead,2024-01-12
Tester/QA,Tech Company 28,Ho Chi Minh,17-32 millions,"Automation, Cypress",Junior,2024-04-09
Mobile Developer,Tech Company 153,Ha Noi,,"Swift, iOS",Junior,2024-01-23
AI/ML Engineer,Tech Company 62,Da Nang,21-49 millions,"Python, TensorFlow, CV",Senior,2024-07-28
Backend Developer,Tech Company 234,,42-77 millions,"Node.js, Express",Lead,2024-08-28
AI/ML Engineer,Tech Company 375,Ha Noi,42-79 millions,"Python, NLP, HuggingFace",Lead,2024-03-05
Mobile Developer,Tech Company 212,Ho Chi Minh,25-57 millions,"Kotlin, Android",Senior,2025-04-21
Backend Developer,Tech Company 145,Ho Chi Minh,18-31 millions,"Python, Django",Junior,2025-12-27
AI/ML Engineer,Tech Company 121,Ho Chi Minh,28-59 millions,"Python, TensorFlow, CV",Senior,2024-07-11
Backend Developer,Tech Company 367,,27-58 millions,"Node.js, Express",Senior,2024-08-25
DevOps Engineer,Tech Company 279,,27-57 millions,"AWS, Docker, K8s",Senior,2025-04-28
DevOps Engineer,Tech Company 178,Ha Noi,16-28 millions,"Linux, Jenkins, Ansible",Junior,2025-10-16
DevOps Engineer,Tech Company 417,Ha Noi,18-31 millions,"Azure, CI/CD, Terraform",Junior,2024-05-31
Mobile Developer,Tech Company 454,Da Nang,24-45 millions,"Swift, iOS",Senior,2024-09-16
Tester/QA,Tech Company 456,Da Nang,8-17 millions,"Automation, Cypress",Fresher,2024-06-17
Fullstack Developer,Tech Company 436,Ha Noi,8-19 millions,"Python, VueJS, Docker",Fresher,2024-06-12
Data Scientist,Tech Company 257,Ho Chi Minh,27-59 millions,"Python, PyTorch, AWS",Senior,2024-04-24
Backend Developer,Tech Company 379,Ha Noi,29-58 millions,"Go, Microservices",Senior,2024-06-17
DevOps Engineer,Tech Company 281,Ha Noi,14-31 millions,"Azure, CI/CD, Terraform",Junior,2025-01-17
Mobile Developer,Tech Company 385,Ha Noi,44-80 millions,React Native,Lead,2025-12-05
Tester/QA,Tech Company 367,Ho Chi Minh,67-114 millions,"Manual Testing, SQL",Manager,2024-07-11
Frontend Developer,Tech Company 124,Ha Noi,7-16 millions,"HTML, CSS, JS",Fresher,2024-11-09
Data Scientist,Tech Company 13,Ho Chi Minh,28-59 millions,"Python, PyTorch, AWS",Senior,2024-07-14
Data Scientist,Tech Company 130,Ho Chi Minh,10-19 millions,"Python, Pandas, Scikit-learn",Fresher,2024-03-09
DevOps Engineer,Tech Company 176,Ho Chi Minh,16-30 millions,"Linux, Jenkins, Ansible",Junior,2024-11-03
Mobile Developer,Tech Company 252,Ho Chi Minh,17-30 millions,"Kotlin, Android",Junior,2025-11-26
DevOps Engineer,Tech Company 386,Ha Noi,,"AWS, Docker, K8s",Manager,2025-01-27
DevOps Engineer,Tech Company 493,Ho Chi Minh,27-55 millions,"Linux, Jenkins, Ansible",Senior,2024-02-09
Tester/QA,Tech Company 473,Da Nang,13-22 millions,"Java, Appium",Junior,2025-10-08
DevOps Engineer,Tech Company 159,Ho Chi Minh,9-18 millions,"AWS, Docker, K8s",Fresher,2024-11-26
Tester/QA,Tech Company 66,Ha Noi,27-55 millions,"Manual Testing, SQL",Senior,2025-12-01
Backend Developer,Tech Company 357,Ha Noi,25-55 millions,"Node.js, Express",Senior,2024-10-08
Backend Developer,Tech Company 90,Ha Noi,27-58 millions,"Go, Microservices",Senior,2025-05-17
Fullstack Developer,Tech Company 352,Ho Chi Minh,43-78 millions,"React, Node.js, Mongo",Lead,2024-04-22
Data Scientist,Tech Company 464,Ha Noi,16-27 millions,"SQL, Tableau, Python",Junior,2025-10-31
AI/ML Engineer,Tech Company 433,Ho Chi Minh,15-31 millions,"Python, TensorFlow, CV",Junior,2025-08-20
Frontend Developer,Tech Company 289,Ha Noi,15-28 millions,"ReactJS, TypeScript",Junior,2025-09-11
Mobile Developer,Tech Company 326,Ha Noi,9-20 millions,"Flutter, Dart",Fresher,2025-01-12
Backend Developer,Tech Company 34,Ho Chi Minh,27-58 millions,"Go, Microservices",Senior,2024-03-09
DevOps Engineer,Tech Company 62,Da Nang,6-18 millions,"Azure, CI/CD, Terraform",Fresher,2024-05-20
Fullstack Developer,Tech Company 192,Ho Chi Minh,7-19 millions,"Python, VueJS, Docker",Fresher,2025-07-13
Fullstack Developer,Tech Company 104,Ha Noi,27-57 millions,"Python, VueJS, Docker",Senior,2024-08-25
Mobile Developer,Tech Company 58,Ho Chi Minh,8-19 millions,"Flutter, Dart",Fresher,2024-01-13
Backend Developer,Tech Company 441,Ho Chi Minh,29-55 millions,"Go, Microservices",Senior,2024-09-06
Tester/QA,Tech Company 284,Ho Chi Minh,16-27 millions,"Automation, Cypress",Junior,2025-02-01
Frontend Developer,Tech Company 441,Ha Noi,28-59 millions,"VueJS, Nuxt",Senior,2024-05-28
Frontend Developer,Tech Company 186,Ha Noi,26-58 millions,"VueJS, Nuxt",Senior,2025-10-02
Mobile Developer,Tech Company 400,Ha Noi,45-77 millions,"Flutter, Dart",Lead,2024-11-24
DevOps Engineer,Tech Company 384,Ho Chi Minh,16-31 millions,"Azure, CI/CD, Terraform",Junior,2024-08-18
Mobile Developer,Tech Company 396,Ha Noi,42-79 millions,React Native,Lead,2025-05-24
Mobile Developer,Tech Company 396,Ha Noi,9-20 millions,"Flutter, Dart",Fresher,2024-05-29
Mobile Developer,Tech Company 156,Ho Chi Minh,27-59 millions,"Swift, iOS",Senior,2024-12-15
AI/ML Engineer,Tech Company 302,Ha Noi,27-56 millions,"Python, NLP, HuggingFace",Senior,2025-12-05
Fullstack Developer,Tech Company 273,Da Nang,21-48 millions,"Java, Angular, SQL",Senior,2024-12-16
AI/ML Engineer,Tech Company 305,Ha Noi,26-56 millions,"C++, CUDA, Computer Vision",Senior,2024-10-22
DevOps Engineer,Tech Company 99,Ho Chi Minh,27-56 millions,"AWS, Docker, K8s",Senior,2024-11-09
Mobile Developer,Tech Company 97,Ha Noi,26-57 millions,"Swift, iOS",Senior,2025-11-05
Fullstack Developer,Tech Company 365,,21-48 millions,"Python, VueJS, Docker",Senior,2025-01-05
Tester/QA,Tech Company 327,Ho Chi Minh,25-58 millions,"Manual Testing, SQL",Senior,2024-10-25
DevOps Engineer,Tech Company 126,Ha Noi,18-31 millions,"AWS, Docker, K8s",Junior,2025-01-18
Tester/QA,Tech Company 64,Ha Noi,15-30 millions,"Java, Appium",Junior,2024-09-15
Mobile Developer,Tech Company 476,Ha Noi,64-114 millions,"Flutter, Dart",Manager,2024-09-17
AI/ML Engineer,Tech Company 219,Da Nang,13-23 millions,"C++, CUDA, Computer Vision",Junior,2024-02-22
Frontend Developer,Tech Company 93,Ha Noi,27-56 millions,"HTML, CSS, JS",Senior,2024-05-23
Backend Developer,Tech Company 275,Ha Noi,,"Python, Django",Fresher,2025-07-15
Mobile Developer,Tech Company 6,Ha Noi,14-30 millions,React Native,Junior,2024-03-02
AI/ML Engineer,Tech Company 310,Remote,8-16 millions,"Python, NLP, HuggingFace",Fresher,2025-09-25
DevOps Engineer,Tech Company 391,Ho Chi Minh,26-57 millions,"AWS, Docker, K8s",Senior,2024-11-20
Mobile Developer,Tech Company 47,Ha Noi,16-27 millions,React Native,Junior,2024-06-13
AI/ML Engineer,Tech Company 114,Ha Noi,,"Python, NLP, HuggingFace",Senior,2025-02-20
Fullstack Developer,Tech Company 158,,15-27 millions,"React, Node.js, Mongo",Junior,2025-11-18
Mobile Developer,Tech Company 210,Da Nang,12-23 millions,"Kotlin, Android",Junior,2024-03-24
Mobile Developer,Tech Company 452,Ho Chi Minh,25-58 millions,"Kotlin, Android",Senior,2024-07-29
DevOps Engineer,Tech Company 430,Ho Chi Minh,,"Azure, CI/CD, Terraform",Senior,2025-02-01
Fullstack Developer,Tech Company 194,Ho Chi Minh,14-31 millions,"Python, VueJS, Docker",Junior,2025-11-30
Data Scientist,Tech Company 461,Ho Chi Minh,15-28 millions,"SQL, Tableau, Python",Junior,2024-10-24
Tester/QA,Tech Company 358,Ha Noi,17-30 millions,"Selenium, Python",Junior,2025-10-22
Backend Developer,Tech Company 252,Ha Noi,9-18 millions,"Node.js, Express",Fresher,2024-01-21
Mobile Developer,Tech Company 188,,16-29 millions,"Flutter, Dart",Junior,2024-10-02
Fullstack Developer,Tech Company 307,Ho Chi Minh,42-79 millions,"React, Node.js, Mongo",Lead,2025-06-13
Backend Developer,Tech Company 363,Ho Chi Minh,26-58 millions,"Node.js, Express",Senior,2024-04-02
Backend Developer,Tech Company 77,Ho Chi Minh,42-81 millions,"Go, Microservices",Lead,2025-04-08
AI/ML Engineer,Tech Company 35,Da Nang,12-24 millions,"Python, TensorFlow, CV",Junior,2025-06-17
Backend Developer,Tech Company 459,Ho Chi Minh,15-29 millions,"Java, Spring Boot",Junior,2025-03-09
Data Scientist,Tech Company 138,Ho Chi Minh,17-27 millions,"Python, PyTorch, AWS",Junior,2024-04-13
Frontend Developer,Tech Company 79,Ho Chi Minh,27-56 millions,"HTML, CSS, JS",Senior,2024-07-02
Backend Developer,Tech Company 417,Ho Chi Minh,28-58 millions,"Go, Microservices",Senior,2025-06-09
Backend Developer,Tech Company 434,Ha Noi,7-16 millions,"Node.js, Express",Fresher,2024-06-08
DevOps Engineer,Tech Company 90,Da Nang,8-15 millions,"Linux, Jenkins, Ansible",Fresher,2025-04-10
Fullstack Developer,Tech Company 70,Ha Noi,27-55 millions,"Python, VueJS, Docker",Senior,2025-01-21
Tester/QA,Tech Company 239,Ha Noi,9-20 millions,"Automation, Cypress",Fresher,2025-06-21
DevOps Engineer,Tech Company 385,Da Nang,54-94 millions,"Linux, Jenkins, Ansible",Manager,2025-02-18
Fullstack Developer,Tech Company 106,Da Nang,14-23 millions,"Python, VueJS, Docker",Junior,2024-02-07
AI/ML Engineer,Tech Company 154,Can Tho,7-15 millions,"Python, TensorFlow, CV",Fresher,2025-01-19
Data Scientist,Tech Company 231,Ho Chi Minh,15-31 millions,"Python, Pandas, Scikit-learn",Junior,2024-05-30
Fullstack Developer,Tech Company 9,Ha Noi,45-78 millions,"Python, VueJS, Docker",Lead,2024-05-25
AI/ML Engineer,Tech Company 452,Da Nang,35-66 millions,"Python, NLP, HuggingFace",Lead,2025-01-15
Backend Developer,Tech Company 152,Ho Chi Minh,18-31 millions,"Java, Spring Boot",Junior,2024-04-13
Mobile Developer,Tech Company 283,Ho Chi Minh,14-28 millions,"Kotlin, Android",Junior,2025-06-08
Tester/QA,Tech Company 85,Da Nang,12-23 millions,"Selenium, Python",Junior,2025-06-02
AI/ML Engineer,Tech Company 191,Ho Chi Minh,6-17 millions,"Python, TensorFlow, CV",Fresher,2025-06-17
Tester/QA,Tech Company 411,Ho Chi Minh,9-17 millions,"Java, Appium",Fresher,2024-02-22
Tester/QA,Tech Company 400,Ho Chi Minh,27-57 millions,"Automation, Cypress",Senior,2025-11-13
Frontend Developer,Tech Company 366,Ha Noi,29-56 millions,"VueJS, Nuxt",Senior,2025-11-07
AI/ML Engineer,Tech Company 316,Ha Noi,15-32 millions,"Python, TensorFlow, CV",Junior,2024-04-05
Backend Developer,Tech Company 215,Ho Chi Minh,15-32 millions,"Python, Django",Junior,2024-07-18
Fullstack Developer,Tech Company 1,Ho Chi Minh,27-56 millions,"Java, Angular, SQL",Senior,2024-08-03
Backend Developer,Tech Company 240,Ho Chi Minh,66-113 millions,"Go, Microservices",Manager,2024-08-12
Tester/QA,Tech Company 316,Ho Chi Minh,42-79 millions,"Selenium, Python",Lead,2024-12-16
Tester/QA,Tech Company 324,Ho Chi Minh,27-57 millions,"Java, Appium",Senior,2024-12-04
AI/ML Engineer,Tech Company 223,Ha Noi,28-56 millions,"C++, CUDA, Computer Vision",Senior,2024-01-23
AI/ML Engineer,Tech Company 488,Ho Chi Minh,18-32 millions,"Python, NLP, HuggingFace",Junior,2024-02-22
AI/ML Engineer,Tech Company 451,Ha Noi,28-57 millions,"Python, TensorFlow, CV",Senior,2024-08-12
Fullstack Developer,Tech Company 381,,66-112 millions,"React, Node.js, Mongo",Manager,2025-02-26
AI/ML Engineer,Tech Company 34,Ha Noi,15-30 millions,"Python, TensorFlow, CV",Junior,2025-11-09
Backend Developer,Tech Company 243,Da Nang,22-47 millions,"Node.js, Express",Senior,2025-02-28
DevOps Engineer,Tech Company 476,Ho Chi Minh,65-112 millions,"AWS, Docker, K8s",Manager,2025-05-18
Mobile Developer,Tech Company 412,Ha Noi,67-111 millions,"Kotlin, Android",Manager,2025-09-17
DevOps Engineer,Tech Company 43,,16-27 millions,"Linux, Jenkins, Ansible",Junior,2024-03-25
Mobile Developer,Tech Company 332,Ho Chi Minh,29-59 millions,"Kotlin, Android",Senior,2025-12-15
Tester/QA,Tech Company 348,Ho Chi Minh,14-28 millions,"Manual Testing, SQL",Junior,2025-01-10
DevOps Engineer,Tech Company 170,Ha Noi,27-55 millions,"Linux, Jenkins, Ansible",Senior,2024-11-13
Frontend Developer,Tech Company 405,Can Tho,7-17 millions,"ReactJS, TypeScript",Fresher,2024-07-15
Tester/QA,Tech Company 37,Ho Chi Minh,,"Selenium, Python",Junior,2025-06-22
Frontend Developer,Tech Company 398,Ho Chi Minh,27-56 millions,"HTML, CSS, JS",Senior,2025-10-20
Data Scientist,Tech Company 341,Ho Chi Minh,26-56 millions,"Python, PyTorch, AWS",Senior,2024-12-12
Tester/QA,Tech Company 362,Ha Noi,18-29 millions,"Java, Appium",Junior,2025-10-31
Data Scientist,Tech Company 77,Ho Chi Minh,28-56 millions,"SQL, Tableau, Python",Senior,2025-04-17
Backend Developer,Tech Company 77,Ho Chi Minh,26-59 millions,"Python, Django",Senior,2024-05-09
DevOps Engineer,Tech Company 223,Ho Chi Minh,,"Linux, Jenkins, Ansible",Senior,2025-05-08
AI/ML Engineer,Tech Company 187,Da Nang,12-24 millions,"C++, CUDA, Computer Vision",Junior,2024-02-04
Frontend Developer,Tech Company 200,Ho Chi Minh,14-31 millions,"ReactJS, TypeScript",Junior,2024-09-15
Mobile Developer,Tech Company 217,Ha Noi,16-31 millions,"Swift, iOS",Junior,2025-12-25
Fullstack Developer,Tech Company 213,Remote,27-53 millions,"React, Node.js, Mongo",Senior,2024-09-13
DevOps Engineer,Tech Company 310,Da Nang,5-14 millions,"AWS, Docker, K8s",Fresher,2025-06-09
Data Scientist,Tech Company 324,Ho Chi Minh,15-27 millions,"Python, PyTorch, AWS",Junior,2024-01-10
DevOps Engineer,Tech Company 104,Ho Chi Minh,14-29 millions,"Azure, CI/CD, Terraform",Junior,2025-05-28
AI/ML Engineer,Tech Company 314,Ho Chi Minh,16-30 millions,"C++, CUDA, Computer Vision",Junior,2025-08-27
Backend Developer,Tech Company 276,Ho Chi Minh,45-79 millions,"Node.js, Express",Lead,2024-10-24
