Job Title,Company,Location,Salary,Skills,Experience,Posted Date,Avg_Salary_Million,Exp_Level
AI/ML Engineer,Tech Company 471,Ha Noi,29-58 millions,"python, nlp, huggingface",Senior,2025-05-05,43.5,3
DevOps Engineer,Tech Company 494,Ha Noi,42-80 millions,"aws, docker, k8s",Lead,2024-06-27,61.0,4
Fullstack Developer,Tech Company 74,Can Tho,54-92 millions,"java, angular, sql",Manager,2024-11-03,73.0,5
Data Scientist,Tech Company 483,Ho Chi Minh,7-19 millions,"sql, tableau, python",Fresher,2024-08-01,13.0,1
Tester/QA,Tech Company 173,Da Nang,13-24 millions,"automation, cypress",Junior,2025-01-07,18.5,2
DevOps Engineer,Tech Company 192,Ha Noi,44-80 millions,"azure, ci/cd, terraform",Lead,2025-02-22,62.0,4
Fullstack Developer,Tech Company 464,Ho Chi Minh,25-58 millions,"java, angular, sql",Senior,2024-11-03,41.5,3
Mobile Developer,Tech Company 338,Ha Noi,26-56 millions,"flutter, dart",Senior,2024-06-09,41.0,3
Fullstack Developer,Tech Company 342,Ha Noi,14-28 millions,"java, angular, sql",Junior,2025-08-04,21.0,2
Fullstack Developer,Tech Company 78,Remote,15-30 millions,"python, vuejs, docker",Junior,2024-07-21,22.5,2
Fullstack Developer,Tech Company 272,Ha Noi,15-32 millions,"java, angular, sql",Junior,2025-09-19,23.5,2
Frontend Developer,Tech Company 170,Da Nang,20-45 millions,"reactjs, typescript",Senior,2024-02-24,32.5,3
DevOps Engineer,Tech Company 431,Ho Chi Minh,44-81 millions,"aws, docker, k8s",Lead,2024-11-10,62.5,4
DevOps Engineer,Tech Company 361,Ha Noi,10-18 millions,"linux, jenkins, ansible",Fresher,2024-12-12,14.0,1
Fullstack Developer,Tech Company 210,Ho Chi Minh,15-28 millions,"react, node.js, mongo",Junior,2025-09-25,21.5,2
Tester/QA,Tech Company 340,Ha Noi,17-32 millions,"java, appium",Junior,2024-04-26,24.5,2
Frontend Developer,Tech Company 245,Da Nang,34-64 millions,"reactjs, typescript",Lead,2025-01-23,49.0,4
DevOps Engineer,Tech Company 91,Ha Noi,18-31 millions,"azure, ci/cd, terraform",Junior,2024-03-11,24.5,2
Mobile Developer,Tech Company 101,Ho Chi Minh,7-21 millions,react native,Fresher,2025-11-15,14.0,1
Frontend Developer,Tech Company 319,Ho Chi Minh,66-113 millions,"angular, rxjs",Manager,2024-01-17,89.5,5
Fullstack Developer,Tech Company 267,Ho Chi Minh,45-77 millions,"java, angular, sql",Lead,2024-10-13,61.0,4
DevOps Engineer,Tech Company 135,Ho Chi Minh,42-78 millions,"aws, docker, k8s",Lead,2024-11-09,60.0,4
Backend Developer,Tech Company 338,Ho Chi Minh,17-31 millions,"go, microservices",Junior,2025-04-14,24.0,2
Mobile Developer,Tech Company 172,Ha Noi,17-28 millions,"flutter, dart",Junior,2025-01-19,22.5,2
Mobile Developer,Tech Company 369,Ha Noi,17-28 millions,"kotlin, android",Junior,2024-12-20,22.5,2
AI/ML Engineer,Tech Company 44,Ho Chi Minh,14-29 millions,"python, nlp, huggingface",Junior,2025-11-18,21.5,2
Frontend Developer,Tech Company 125,Da Nang,23-49 millions,"reactjs, typescript",Senior,2024-04-19,36.0,3
Fullstack Developer,Tech Company 5,Ho Chi Minh,10-20 millions,"python, vuejs, docker",Fresher,2024-03-18,15.0,1
DevOps Engineer,Tech Company 324,Ha Noi,25-57 millions,"linux, jenkins, ansible",Senior,2025-04-16,41.0,3
Frontend Developer,Tech Company 96,Ha Noi,42-77 millions,"reactjs, typescript",Lead,2024-03-24,59.5,4
Backend Developer,Tech Company 368,Remote,9-16 millions,"node.js, express",Fresher,2024-02-21,12.5,1
Data Scientist,Tech Company 310,Ho Chi Minh,10-20 millions,"sql, tableau, python",Fresher,2025-05-22,15.0,1
Backend Developer,Tech Company 499,Ha Noi,26-55 millions,"node.js, express",Senior,2024-06-29,40.5,3
Data Scientist,Tech Company 96,Ho Chi Minh,14-31 millions,"python, pytorch, aws",Junior,2024-07-11,22.5,2
Data Scientist,Tech Company 308,Ha Noi,27-59 millions,"python, pandas, scikit-learn",Senior,2024-10-30,43.0,3
Data Scientist,Tech Company 272,Ha Noi,15-29 millions,"sql, tableau, python",Junior,2024-09-03,22.0,2
AI/ML Engineer,Tech Company 253,Da Nang,8-13 millions,"python, nlp, huggingface",Fresher,2024-03-05,10.5,1
Mobile Developer,Tech Company 7,Ha Noi,17-31 millions,"flutter, dart",Junior,2025-04-01,24.0,2
DevOps Engineer,Tech Company 349,Ha Noi,67-114 millions,"linux, jenkins, ansible",Manager,2025-12-15,90.5,5
AI/ML Engineer,Tech Company 190,Remote,27-54 millions,"c++, cuda, computer vision",Senior,2025-05-06,40.5,3
DevOps Engineer,Tech Company 88,Ha Noi,18-28 millions,"linux, jenkins, ansible",Junior,2025-08-24,23.0,2
Tester/QA,Tech Company 238,Ho Chi Minh,8-20 millions,"automation, cypress",Fresher,2025-02-16,14.0,1
Fullstack Developer,Tech Company 448,Ha Noi,44-78 millions,"react, node.js, mongo",Lead,2024-01-26,61.0,4
Fullstack Developer,Tech Company 139,Ha Noi,14-29 millions,"react, node.js, mongo",Junior,2024-06-02,21.5,2
Mobile Developer,Tech Company 143,Ho Chi Minh,15-32 millions,react native,Junior,2025-07-16,23.5,2
Tester/QA,Tech Company 497,Ha Noi,16-31 millions,"automation, cypress",Junior,2025-05-14,23.5,2
Frontend Developer,Tech Company 149,Ho Chi Minh,29-58 millions,"reactjs, typescript",Senior,2025-09-14,43.5,3
Tester/QA,Tech Company 324,Ha Noi,8-16 millions,"manual testing, sql",Fresher,2024-11-11,12.0,1
Mobile Developer,Tech Company 372,Ha Noi,16-30 millions,"flutter, dart",Junior,2024-12-15,23.0,2
DevOps Engineer,Tech Company 325,Ho Chi Minh,15-31 millions,"linux, jenkins, ansible",Junior,2024-11-16,23.0,2
AI/ML Engineer,Tech Company 100,Remote,41-77 millions,"c++, cuda, computer vision",Lead,2025-12-16,59.0,4
DevOps Engineer,Tech Company 320,Da Nang,24-46 millions,"linux, jenkins, ansible",Senior,2024-05-31,35.0,3
Tester/QA,Tech Company 406,Ha Noi,14-29 millions,"java, appium",Junior,2024-07-16,21.5,2
DevOps Engineer,Tech Company 168,Ha Noi,27-56 millions,"aws, docker, k8s",Senior,2024-01-04,41.5,3
Data Scientist,Tech Company 377,Ho Chi Minh,44-78 millions,"python, pytorch, aws",Lead,2024-03-03,61.0,4
AI/ML Engineer,Tech Company 153,Ha Noi,45-79 millions,"python, tensorflow, cv",Lead,2024-01-12,62.0,4
Backend Developer,Tech Company 189,Ho Chi Minh,17-31 millions,"python, django",Junior,2024-03-21,24.0,2
Fullstack Developer,Tech Company 228,Da Nang,14-25 millions,"java, angular, sql",Junior,2025-08-31,19.5,2
AI/ML Engineer,Tech Company 146,Ho Chi Minh,26-58 millions,"python, nlp, huggingface",Senior,2025-04-09,42.0,3
Backend Developer,Tech Company 189,Ho Chi Minh,14-29 millions,"python, django",Junior,2025-05-03,21.5,2
Mobile Developer,Tech Company 92,Ha Noi,9-19 millions,"flutter, dart",Fresher,2025-02-09,14.0,1
Backend Developer,Tech Company 453,Ha Noi,15-31 millions,"go, microservices",Junior,2024-02-10,23.0,2
Fullstack Developer,Tech Company 53,Ha Noi,25-55 millions,"java, angular, sql",Senior,2024-06-04,40.0,3
Data Scientist,Tech Company 42,Da Nang,23-49 millions,"python, pandas, scikit-learn",Senior,2024-12-12,36.0,3
Tester/QA,Tech Company 405,Ha Noi,16-30 millions,"automation, cypress",Junior,2025-10-19,23.0,2
Frontend Developer,Tech Company 117,Ho Chi Minh,16-28 millions,"vuejs, nuxt",Junior,2024-09-24,22.0,2
Backend Developer,Tech Company 22,Ha Noi,17-30 millions,"python, django",Junior,2025-05-05,23.5,2
AI/ML Engineer,Tech Company 282,Ha Noi,14-31 millions,"python, nlp, huggingface",Junior,2025-02-28,22.5,2
Backend Developer,Tech Company 360,Ho Chi Minh,7-18 millions,"java, spring boot",Fresher,2024-12-23,12.5,1
Fullstack Developer,Tech Company 382,Da Nang,6-16 millions,"java, angular, sql",Fresher,2025-10-04,11.0,1
DevOps Engineer,Tech Company 132,Ho Chi Minh,27-59 millions,"linux, jenkins, ansible",Senior,2025-09-14,43.0,3
Mobile Developer,Tech Company 381,Ha Noi,26-55 millions,react native,Senior,2024-04-19,40.5,3
AI/ML Engineer,Tech Company 185,Ho Chi Minh,44-81 millions,"c++, cuda, computer vision",Lead,2024-11-06,62.5,4
Data Scientist,Tech Company 262,Ha Noi,18-31 millions,"python, pytorch, aws",Junior,2024-08-10,24.5,2
Fullstack Developer,Tech Company 369,Ho Chi Minh,7-21 millions,"java, angular, sql",Fresher,2025-02-01,14.0,1
Fullstack Developer,Tech Company 439,Remote,15-29 millions,"java, angular, sql",Junior,2025-11-14,22.0,2
Frontend Developer,Tech Company 485,Ho Chi Minh,45-80 millions,"reactjs, typescript",Lead,2024-01-12,62.5,4
Tester/QA,Tech Company 28,Ho Chi Minh,17-32 millions,"automation, cypress",Junior,2024-04-09,24.5,2
AI/ML Engineer,Tech Company 62,Da Nang,21-49 millions,"python, tensorflow, cv",Senior,2024-07-28,35.0,3
AI/ML Engineer,Tech Company 375,Ha Noi,42-79 millions,"python, nlp, huggingface",Lead,2024-03-05,60.5,4
Mobile Developer,Tech Company 212,Ho Chi Minh,25-57 millions,"kotlin, android",Senior,2025-04-21,41.0,3
Backend Developer,Tech Company 145,Ho Chi Minh,18-31 millions,"python, django",Junior,2025-12-27,24.5,2
AI/ML Engineer,Tech Company 121,Ho Chi Minh,28-59 millions,"python, tensorflow, cv",Senior,2024-07-11,43.5,3
DevOps Engineer,Tech Company 178,Ha Noi,16-28 millions,"linux, jenkins, ansible",Junior,2025-10-16,22.0,2
DevOps Engineer,Tech Company 417,Ha Noi,18-31 millions,"azure, ci/cd, terraform",Junior,2024-05-31,24.5,2
Mobile Developer,Tech Company 454,Da Nang,24-45 millions,"swift, ios",Senior,2024-09-16,34.5,3
Tester/QA,Tech Company 456,Da Nang,8-17 millions,"automation, cypress",Fresher,2024-06-17,12.5,1
Fullstack Developer,Tech Company 436,Ha Noi,8-19 millions,"python, vuejs, docker",Fresher,2024-06-12,13.5,1
Data Scientist,Tech Company 257,Ho Chi Minh,27-59 millions,"python, pytorch, aws",Senior,2024-04-24,43.0,3
Backend Developer,Tech Company 379,Ha Noi,29-58 millions,"go, microservices",Senior,2024-06-17,43.5,3
DevOps Engineer,Tech Company 281,Ha Noi,14-31 millions,"azure, ci/cd, terraform",Junior,2025-01-17,22.5,2
Mobile Developer,Tech Company 385,Ha Noi,44-80 millions,react native,Lead,2025-12-05,62.0,4
Tester/QA,Tech Company 367,Ho Chi Minh,67-114 millions,"manual testing, sql",Manager,2024-07-11,90.5,5
Frontend Developer,Tech Company 124,Ha Noi,7-16 millions,"html, css, js",Fresher,2024-11-09,11.5,1
Data Scientist,Tech Company 13,Ho Chi Minh,28-59 millions,"python, pytorch, aws",Senior,2024-07-14,43.5,3
Data Scientist,Tech Company 130,Ho Chi Minh,10-19 millions,"python, pandas, scikit-learn",Fresher,2024-03-09,14.5,1
DevOps Engineer,Tech Company 176,Ho Chi Minh,16-30 millions,"linux, jenkins, ansible",Junior,2024-11-03,23.0,2
Mobile Developer,Tech Company 252,Ho Chi Minh,17-30 millions,"kotlin, android",Junior,2025-11-26,23.5,2
DevOps Engineer,Tech Company 493,Ho Chi Minh,27-55 millions,"linux, jenkins, ansible",Senior,2024-02-09,41.0,3
Tester/QA,Tech Company 473,Da Nang,13-22 millions,"java, appium",Junior,2025-10-08,17.5,2
DevOps Engineer,Tech Company 159,Ho Chi Minh,9-18 millions,"aws, docker, k8s",Fresher,2024-11-26,13.5,1
Tester/QA,Tech Company 66,Ha Noi,27-55 millions,"manual testing, sql",Senior,2025-12-01,41.0,3
Backend Developer,Tech Company 357,Ha Noi,25-55 millions,"node.js, express",Senior,2024-10-08,40.0,3
Backend Developer,Tech Company 90,Ha Noi,27-58 millions,"go, microservices",Senior,2025-05-17,42.5,3
Fullstack Developer,Tech Company 352,Ho Chi Minh,43-78 millions,"react, node.js, mongo",Lead,2024-04-22,60.5,4
Data Scientist,Tech Company 464,Ha Noi,16-27 millions,"sql, tableau, python",Junior,2025-10-31,21.5,2
AI/ML Engineer,Tech Company 433,Ho Chi Minh,15-31 millions,"python, tensorflow, cv",Junior,2025-08-20,23.0,2
Frontend Developer,Tech Company 289,Ha Noi,15-28 millions,"reactjs, typescript",Junior,2025-09-11,21.5,2
Mobile Developer,Tech Company 326,Ha Noi,9-20 millions,"flutter, dart",Fresher,2025-01-12,14.5,1
Backend Developer,Tech Company 34,Ho Chi Minh,27-58 millions,"go, microservices",Senior,2024-03-09,42.5,3
DevOps Engineer,Tech Company 62,Da Nang,6-18 millions,"azure, ci/cd, terraform",Fresher,2024-05-20,12.0,1
Fullstack Developer,Tech Company 192,Ho Chi Minh,7-19 millions,"python, vuejs, docker",Fresher,2025-07-13,13.0,1
Fullstack Developer,Tech Company 104,Ha Noi,27-57 millions,"python, vuejs, docker",Senior,2024-08-25,42.0,3
Mobile Developer,Tech Company 58,Ho Chi Minh,8-19 millions,"flutter, dart",Fresher,2024-01-13,13.5,1
Backend Developer,Tech Company 441,Ho Chi Minh,29-55 millions,"go, microservices",Senior,2024-09-06,42.0,3
Tester/QA,Tech Company 284,Ho Chi Minh,16-27 millions,"automation, cypress",Junior,2025-02-01,21.5,2
Frontend Developer,Tech Company 441,Ha Noi,28-59 millions,"vuejs, nuxt",Senior,2024-05-28,43.5,3
Frontend Developer,Tech Company 186,Ha Noi,26-58 millions,"vuejs, nuxt",Senior,2025-10-02,42.0,3
Mobile Developer,Tech Company 400,Ha Noi,45-77 millions,"flutter, dart",Lead,2024-11-24,61.0,4
DevOps Engineer,Tech Company 384,Ho Chi Minh,16-31 millions,"azure, ci/cd, terraform",Junior,2024-08-18,23.5,2
Mobile Developer,Tech Company 396,Ha Noi,42-79 millions,react native,Lead,2025-05-24,60.5,4
Mobile Developer,Tech Company 396,Ha Noi,9-20 millions,"flutter, dart",Fresher,2024-05-29,14.5,1
Mobile Developer,Tech Company 156,Ho Chi Minh,27-59 millions,"swift, ios",Senior,2024-12-15,43.0,3
AI/ML Engineer,Tech Company 302,Ha Noi,27-56 millions,"python, nlp, huggingface",Senior,2025-12-05,41.5,3
Fullstack Developer,Tech Company 273,Da Nang,21-48 millions,"java, angular, sql",Senior,2024-12-16,34.5,3
AI/ML Engineer,Tech Company 305,Ha Noi,26-56 millions,"c++, cuda, computer vision",Senior,2024-10-22,41.0,3
DevOps Engineer,Tech Company 99,Ho Chi Minh,27-56 millions,"aws, docker, k8s",Senior,2024-11-09,41.5,3
Mobile Developer,Tech Company 97,Ha Noi,26-57 millions,"swift, ios",Senior,2025-11-05,41.5,3
Tester/QA,Tech Company 327,Ho Chi Minh,25-58 millions,"manual testing, sql",Senior,2024-10-25,41.5,3
DevOps Engineer,Tech Company 126,Ha Noi,18-31 millions,"aws, docker, k8s",Junior,2025-01-18,24.5,2
Tester/QA,Tech Company 64,Ha Noi,15-30 millions,"java, appium",Junior,2024-09-15,22.5,2
Mobile Developer,Tech Company 476,Ha Noi,64-114 millions,"flutter, dart",Manager,2024-09-17,89.0,5
AI/ML Engineer,Tech Company 219,Da Nang,13-23 millions,"c++, cuda, computer vision",Junior,2024-02-22,18.0,2
Frontend Developer,Tech Company 93,Ha Noi,27-56 millions,"html, css, js",Senior,2024-05-23,41.5,3
Mobile Developer,Tech Company 6,Ha Noi,14-30 millions,react native,Junior,2024-03-02,22.0,2
AI/ML Engineer,Tech Company 310,Remote,8-16 millions,"python, nlp, huggingface",Fresher,2025-09-25,12.0,1
DevOps Engineer,Tech Company 391,Ho Chi Minh,26-57 millions,"aws, docker, k8s",Senior,2024-11-20,41.5,3
Mobile Developer,Tech Company 47,Ha Noi,16-27 millions,react native,Junior,2024-06-13,21.5,2
Mobile Developer,Tech Company 210,Da Nang,12-23 millions,"kotlin, android",Junior,2024-03-24,17.5,2
Mobile Developer,Tech Company 452,Ho Chi Minh,25-58 millions,"kotlin, android",Senior,2024-07-29,41.5,3
Fullstack Developer,Tech Company 194,Ho Chi Minh,14-31 millions,"python, vuejs, docker",Junior,2025-11-30,22.5,2
Data Scientist,Tech Company 461,Ho Chi Minh,15-28 millions,"sql, tableau, python",Junior,2024-10-24,21.5,2
Tester/QA,Tech Company 358,Ha Noi,17-30 millions,"selenium, python",Junior,2025-10-22,23.5,2
Backend Developer,Tech Company 252,Ha Noi,9-18 millions,"node.js, express",Fresher,2024-01-21,13.5,1
Fullstack Developer,Tech Company 307,Ho Chi Minh,42-79 millions,"react, node.js, mongo",Lead,2025-06-13,60.5,4
Backend Developer,Tech Company 363,Ho Chi Minh,26-58 millions,"node.js, express",Senior,2024-04-02,42.0,3
Backend Developer,Tech Company 77,Ho Chi Minh,42-81 millions,"go, microservices",Lead,2025-04-08,61.5,4
AI/ML Engineer,Tech Company 35,Da Nang,12-24 millions,"python, tensorflow, cv",Junior,2025-06-17,18.0,2
Backend Developer,Tech Company 459,Ho Chi Minh,15-29 millions,"java, spring boot",Junior,2025-03-09,22.0,2
Data Scientist,Tech Company 138,Ho Chi Minh,17-27 millions,"python, pytorch, aws",Junior,2024-04-13,22.0,2
Frontend Developer,Tech Company 79,Ho Chi Minh,27-56 millions,"html, css, js",Senior,2024-07-02,41.5,3
Backend Developer,Tech Company 417,Ho Chi Minh,28-58 millions,"go, microservices",Senior,2025-06-09,43.0,3
Backend Developer,Tech Company 434,Ha Noi,7-16 millions,"node.js, express",Fresher,2024-06-08,11.5,1
DevOps Engineer,Tech Company 90,Da Nang,8-15 millions,"linux, jenkins, ansible",Fresher,2025-04-10,11.5,1
Fullstack Developer,Tech Company 70,Ha Noi,27-55 millions,"python, vuejs, docker",Senior,2025-01-21,41.0,3
Tester/QA,Tech Company 239,Ha Noi,9-20 millions,"automation, cypress",Fresher,2025-06-21,14.5,1
DevOps Engineer,Tech Company 385,Da Nang,54-94 millions,"linux, jenkins, ansible",Manager,2025-02-18,74.0,5
Fullstack Developer,Tech Company 106,Da Nang,14-23 millions,"python, vuejs, docker",Junior,2024-02-07,18.5,2
AI/ML Engineer,Tech Company 154,Can Tho,7-15 millions,"python, tensorflow, cv",Fresher,2025-01-19,11.0,1
Data Scientist,Tech Company 231,Ho Chi Minh,15-31 millions,"python, pandas, scikit-learn",Junior,2024-05-30,23.0,2
Fullstack Developer,Tech Company 9,Ha Noi,45-78 millions,"python, vuejs, docker",Lead,2024-05-25,61.5,4
AI/ML Engineer,Tech Company 452,Da Nang,35-66 millions,"python, nlp, huggingface",Lead,2025-01-15,50.5,4
Backend Developer,Tech Company 152,Ho Chi Minh,18-31 millions,"java, spring boot",Junior,2024-04-13,24.5,2
Mobile Developer,Tech Company 283,Ho Chi Minh,14-28 millions,"kotlin, android",Junior,2025-06-08,21.0,2
Tester/QA,Tech Company 85,Da Nang,12-23 millions,"selenium, python",Junior,2025-06-02,17.5,2
AI/ML Engineer,Tech Company 191,Ho Chi Minh,6-17 millions,"python, tensorflow, cv",Fresher,2025-06-17,11.5,1
Tester/QA,Tech Company 411,Ho Chi Minh,9-17 millions,"java, appium",Fresher,2024-02-22,13.0,1
Tester/QA,Tech Company 400,Ho Chi Minh,27-57 millions,"automation, cypress",Senior,2025-11-13,42.0,3
Frontend Developer,Tech Company 366,Ha Noi,29-56 millions,"vuejs, nuxt",Senior,2025-11-07,42.5,3
AI/ML Engineer,Tech Company 316,Ha Noi,15-32 millions,"python, tensorflow, cv",Junior,2024-04-05,23.5,2
Backend Developer,Tech Company 215,Ho Chi Minh,15-32 millions,"python, django",Junior,2024-07-18,23.5,2
Fullstack Developer,Tech Company 1,Ho Chi Minh,27-56 millions,"java, angular, sql",Senior,2024-08-03,41.5,3
Backend Developer,Tech Company 240,Ho Chi Minh,66-113 millions,"go, microservices",Manager,2024-08-12,89.5,5
Tester/QA,Tech Company 316,Ho Chi Minh,42-79 millions,"selenium, python",Lead,2024-12-16,60.5,4
Tester/QA,Tech Company 324,Ho Chi Minh,27-57 millions,"java, appium",Senior,2024-12-04,42.0,3
AI/ML Engineer,Tech Company 223,Ha Noi,28-56 millions,"c++, cuda, computer vision",Senior,2024-01-23,42.0,3
AI/ML Engineer,Tech Company 488,Ho Chi Minh,18-32 millions,"python, nlp, huggingface",Junior,2024-02-22,25.0,2
AI/ML Engineer,Tech Company 451,Ha Noi,28-57 millions,"python, tensorflow, cv",Senior,2024-08-12,42.5,3
AI/ML Engineer,Tech Company 34,Ha Noi,15-30 millions,"python, tensorflow, cv",Junior,2025-11-09,22.5,2
Backend Developer,Tech Company 243,Da Nang,22-47 millions,"node.js, express",Senior,2025-02-28,34.5,3
DevOps Engineer,Tech Company 476,Ho Chi Minh,65-112 millions,"aws, docker, k8s",Manager,2025-05-18,88.5,5
Mobile Developer,Tech Company 412,Ha Noi,67-111 millions,"kotlin, android",Manager,2025-09-17,89.0,5
Mobile Developer,Tech Company 332,Ho Chi Minh,29-59 millions,"kotlin, android",Senior,2025-12-15,44.0,3
Tester/QA,Tech Company 348,Ho Chi Minh,14-28 millions,"manual testing, sql",Junior,2025-01-10,21.0,2
DevOps Engineer,Tech Company 170,Ha Noi,27-55 millions,"linux, jenkins, ansible",Senior,2024-11-13,41.0,3
Frontend Developer,Tech Company 405,Can Tho,7-17 millions,"reactjs, typescript",Fresher,2024-07-15,12.0,1
Frontend Developer,Tech Company 398,Ho Chi Minh,27-56 millions,"html, css, js",Senior,2025-10-20,41.5,3
Data Scientist,Tech Company 341,Ho Chi Minh,26-56 millions,"python, pytorch, aws",Senior,2024-12-12,41.0,3
Tester/QA,Tech Company 362,Ha Noi,18-29 millions,"java, appium",Junior,2025-10-31,23.5,2
Data Scientist,Tech Company 77,Ho Chi Minh,28-56 millions,"sql, tableau, python",Senior,2025-04-17,42.0,3
Backend Developer,Tech Company 77,Ho Chi Minh,26-59 millions,"python, django",Senior,2024-05-09,42.5,3
AI/ML Engineer,Tech Company 187,Da Nang,12-24 millions,"c++, cuda, computer vision",Junior,2024-02-04,18.0,2
Frontend Developer,Tech Company 200,Ho Chi Minh,14-31 millions,"reactjs, typescript",Junior,2024-09-15,22.5,2
Mobile Developer,Tech Company 217,Ha Noi,16-31 millions,"swift, ios",Junior,2025-12-25,23.5,2
Fullstack Developer,Tech Company 213,Remote,27-53 millions,"react, node.js, mongo",Senior,2024-09-13,40.0,3
DevOps Engineer,Tech Company 310,Da Nang,5-14 millions,"aws, docker, k8s",Fresher,2025-06-09,9.5,1
